,Original_Tags,Tags,YearTagCount
0,"android,xml",android,1397
1,"android,xml",xml,1397
2,"c#,windows-services",c#,316
3,"c#,windows-services",windows-services,316
4,"javascript,d3.js,svg",javascript,594
5,"javascript,d3.js,svg",d3.js,594
6,"javascript,d3.js,svg",svg,594
7,"javascript,json,d3.js",javascript,301
8,"javascript,json,d3.js",json,301
9,"javascript,json,d3.js",d3.js,301
10,"javascript,regex,replace",javascript,375
11,"javascript,regex,replace",regex,375
12,"javascript,regex,replace",replace,375
13,"php,html",php,7247
14,"php,html",html,7247
15,"python,tkinter",python,3405
16,"python,tkinter",tkinter,3405
17,"shell,unix",shell,544
18,"shell,unix",unix,544
19,"swift,swift3",swift,342
20,"swift,swift3",swift3,342
21,"android,gradle",android,573
22,"android,gradle",gradle,573
23,"c,file",c,343
24,"c,file",file,343
25,"ios,swift,realm",ios,365
26,"ios,swift,realm",swift,365
27,"ios,swift,realm",realm,365
28,"java,jsoup",java,514
29,"java,jsoup",jsoup,514
30,"java,scala",java,391
31,"java,scala",scala,391
32,"php,jquery,ajax",php,2518
33,"php,jquery,ajax",jquery,2518
34,"php,jquery,ajax",ajax,2518
35,"python,pyqt",python,466
36,"python,pyqt",pyqt,466
37,"python,random",python,410
38,"python,random",random,410
39,"r,for-loop",r,485
40,"r,for-loop",for-loop,485
41,"c,function",c,339
42,"c,function",function,339
43,"mysql,ruby-on-rails",mysql,391
44,"mysql,ruby-on-rails",ruby-on-rails,391
45,"python,python-imaging-library",python,335
46,"python,python-imaging-library",python-imaging-library,335
47,"bash,awk,sed",bash,460
48,"bash,awk,sed",awk,460
49,"bash,awk,sed",sed,460
50,"c#,sql,linq",c#,484
51,"c#,sql,linq",sql,484
52,"c#,sql,linq",linq,484
53,"javascript,node.js,express",javascript,1890
54,"javascript,node.js,express",node.js,1890
55,"javascript,node.js,express",express,1890
56,"python,function",python,708
57,"python,function",function,708
58,"windows,batch-file",windows,1431
59,"windows,batch-file",batch-file,1431
60,"java,android,listview",java,556
61,"java,android,listview",android,556
62,"java,android,listview",listview,556
63,"java,jodatime",java,367
64,"java,jodatime",jodatime,367
65,"python,bokeh",python,382
66,"python,bokeh",bokeh,382
67,"python,scipy",python,444
68,"python,scipy",scipy,444
69,"r,date",r,477
70,"r,date",date,477
71,"reactjs,typescript",reactjs,640
72,"reactjs,typescript",typescript,640
73,"sql-server,ssis",sql-server,423
74,"sql-server,ssis",ssis,423
75,"vb.net,datagridview",vb.net,337
76,"vb.net,datagridview",datagridview,337
77,"android,facebook",android,871
78,"android,facebook",facebook,871
79,"jquery,validation",jquery,419
80,"jquery,validation",validation,419
81,"php,security",php,391
82,"php,security",security,391
83,"python,python-2.7",python,6105
84,"python,python-2.7",python-2.7,6105
85,"ruby,regex",ruby,1733
86,"ruby,regex",regex,1733
87,"javascript,google-apps-script,google-sheets",javascript,541
88,"javascript,google-apps-script,google-sheets",google-apps-script,541
89,"javascript,google-apps-script,google-sheets",google-sheets,541
90,"python,arrays,numpy",python,2746
91,"python,arrays,numpy",arrays,2746
92,"python,arrays,numpy",numpy,2746
93,"c#,asp.net-mvc,linq",c#,405
94,"c#,asp.net-mvc,linq",asp.net-mvc,405
95,"c#,asp.net-mvc,linq",linq,405
96,"c#,html-agility-pack",c#,323
97,"c#,html-agility-pack",html-agility-pack,323
98,"java,eclipse,maven",java,481
99,"java,eclipse,maven",eclipse,481
100,"java,eclipse,maven",maven,481
101,"java,spring-boot",java,458
102,"java,spring-boot",spring-boot,458
103,"javascript,asp.net-mvc",javascript,337
104,"javascript,asp.net-mvc",asp.net-mvc,337
105,"jquery,json",jquery,1301
106,"jquery,json",json,1301
107,"php,loops",php,335
108,"php,loops",loops,335
109,"angularjs,angularjs-directive",angularjs,2088
110,"angularjs,angularjs-directive",angularjs-directive,2088
111,"ios,swift,xcode",ios,953
112,"ios,swift,xcode",swift,953
113,"ios,swift,xcode",xcode,953
114,"javascript,iframe",javascript,343
115,"javascript,iframe",iframe,343
116,"php,multidimensional-array",php,590
117,"php,multidimensional-array",multidimensional-array,590
118,"python,flask",python,1602
119,"python,flask",flask,1602
120,"python,import",python,387
121,"python,import",import,387
122,"r,dataframe,dplyr",r,382
123,"r,dataframe,dplyr",dataframe,382
124,"r,dataframe,dplyr",dplyr,382
125,"c#,list",c#,976
126,"c#,list",list,976
127,"c#,sql-server",c#,1334
128,"c#,sql-server",sql-server,1334
129,"java,android,json",java,984
130,"java,android,json",android,984
