,Original_Tags,Tags,YearTagCount
0,"android,xml",android,1371
1,"android,xml",xml,1371
2,"javascript,d3.js,svg",javascript,594
3,"javascript,d3.js,svg",d3.js,594
4,"javascript,d3.js,svg",svg,594
5,"javascript,json,d3.js",javascript,301
6,"javascript,json,d3.js",json,301
7,"javascript,json,d3.js",d3.js,301
8,"javascript,regex,replace",javascript,356
9,"javascript,regex,replace",regex,356
10,"javascript,regex,replace",replace,356
11,"php,html",php,7000
12,"php,html",html,7000
13,"python,tkinter",python,3335
14,"python,tkinter",tkinter,3335
15,"shell,unix",shell,523
16,"shell,unix",unix,523
17,"swift,swift3",swift,342
18,"swift,swift3",swift3,342
19,"android,gradle",android,573
20,"android,gradle",gradle,573
21,"c,file",c,326
22,"c,file",file,326
23,"ios,swift,realm",ios,365
24,"ios,swift,realm",swift,365
25,"ios,swift,realm",realm,365
26,"java,jsoup",java,511
27,"java,jsoup",jsoup,511
28,"java,scala",java,379
29,"java,scala",scala,379
30,"php,jquery,ajax",php,2426
31,"php,jquery,ajax",jquery,2426
32,"php,jquery,ajax",ajax,2426
33,"python,pyqt",python,455
34,"python,pyqt",pyqt,455
35,"python,random",python,392
36,"python,random",random,392
37,"r,for-loop",r,480
38,"r,for-loop",for-loop,480
39,"c,function",c,324
40,"c,function",function,324
41,"mysql,ruby-on-rails",mysql,343
42,"mysql,ruby-on-rails",ruby-on-rails,343
43,"python,python-imaging-library",python,319
44,"python,python-imaging-library",python-imaging-library,319
45,"bash,awk,sed",bash,460
46,"bash,awk,sed",awk,460
47,"bash,awk,sed",sed,460
48,"c#,sql,linq",c#,469
49,"c#,sql,linq",sql,469
50,"c#,sql,linq",linq,469
51,"javascript,node.js,express",javascript,1890
52,"javascript,node.js,express",node.js,1890
53,"javascript,node.js,express",express,1890
54,"python,function",python,687
55,"python,function",function,687
56,"windows,batch-file",windows,1368
57,"windows,batch-file",batch-file,1368
58,"java,android,listview",java,540
59,"java,android,listview",android,540
60,"java,android,listview",listview,540
61,"java,jodatime",java,344
62,"java,jodatime",jodatime,344
63,"python,bokeh",python,382
64,"python,bokeh",bokeh,382
65,"python,scipy",python,442
66,"python,scipy",scipy,442
67,"r,date",r,473
68,"r,date",date,473
69,"reactjs,typescript",reactjs,640
70,"reactjs,typescript",typescript,640
71,"sql-server,ssis",sql-server,397
72,"sql-server,ssis",ssis,397
73,"vb.net,datagridview",vb.net,330
74,"vb.net,datagridview",datagridview,330
75,"android,facebook",android,839
76,"android,facebook",facebook,839
77,"jquery,validation",jquery,367
78,"jquery,validation",validation,367
79,"php,security",php,323
80,"php,security",security,323
81,"python,python-2.7",python,6103
82,"python,python-2.7",python-2.7,6103
83,"ruby,regex",ruby,1611
84,"ruby,regex",regex,1611
85,"javascript,google-apps-script,google-sheets",javascript,530
86,"javascript,google-apps-script,google-sheets",google-apps-script,530
87,"javascript,google-apps-script,google-sheets",google-sheets,530
88,"python,arrays,numpy",python,2727
89,"python,arrays,numpy",arrays,2727
90,"python,arrays,numpy",numpy,2727
91,"c#,asp.net-mvc,linq",c#,396
92,"c#,asp.net-mvc,linq",asp.net-mvc,396
93,"c#,asp.net-mvc,linq",linq,396
94,"c#,html-agility-pack",c#,308
95,"c#,html-agility-pack",html-agility-pack,308
96,"java,eclipse,maven",java,477
97,"java,eclipse,maven",eclipse,477
98,"java,eclipse,maven",maven,477
