,Original_Tags,Tags,YearTagCount
0,"android,xml",android,885
1,"android,xml",xml,885
2,"c#,windows-services",c#,305
3,"c#,windows-services",windows-services,305
4,"php,html",php,4654
5,"php,html",html,4654
6,"python,tkinter",python,1385
7,"python,tkinter",tkinter,1385
8,"shell,unix",shell,397
9,"shell,unix",unix,397
10,"java,jsoup",java,314
11,"java,jsoup",jsoup,314
12,"php,jquery,ajax",php,1749
13,"php,jquery,ajax",jquery,1749
14,"php,jquery,ajax",ajax,1749
15,"c#,sql,linq",c#,362
16,"c#,sql,linq",sql,362
17,"c#,sql,linq",linq,362
18,"javascript,node.js,express",javascript,760
19,"javascript,node.js,express",node.js,760
20,"javascript,node.js,express",express,760
21,"python,function",python,351
22,"python,function",function,351
23,"windows,batch-file",windows,900
24,"windows,batch-file",batch-file,900
25,"java,android,listview",java,331
26,"java,android,listview",android,331
27,"java,android,listview",listview,331
28,"java,jodatime",java,312
29,"java,jodatime",jodatime,312
30,"android,facebook",android,758
31,"android,facebook",facebook,758
32,"jquery,validation",jquery,393
33,"jquery,validation",validation,393
34,"php,security",php,377
35,"php,security",security,377
36,"python,python-2.7",python,3433
37,"python,python-2.7",python-2.7,3433
38,"ruby,regex",ruby,1397
39,"ruby,regex",regex,1397
40,"python,arrays,numpy",python,1054
41,"python,arrays,numpy",arrays,1054
42,"python,arrays,numpy",numpy,1054
43,"java,eclipse,maven",java,301
44,"java,eclipse,maven",eclipse,301
45,"java,eclipse,maven",maven,301
46,"jquery,json",jquery,1079
47,"jquery,json",json,1079
48,"angularjs,angularjs-directive",angularjs,1647
49,"angularjs,angularjs-directive",angularjs-directive,1647
50,"php,multidimensional-array",php,449
51,"php,multidimensional-array",multidimensional-array,449
52,"python,flask",python,678
53,"python,flask",flask,678
54,"python,numpy,pandas",python,394
55,"python,numpy,pandas",numpy,394
56,"python,numpy,pandas",pandas,394
57,"c#,list",c#,635
58,"c#,list",list,635
59,"c#,sql-server",c#,758
60,"c#,sql-server",sql-server,758
61,"java,android,json",java,582
62,"java,android,json",android,582
63,"java,android,json",json,582
64,"python,recursion",python,340
65,"python,recursion",recursion,340
66,"javascript,html,iframe",javascript,321
67,"javascript,html,iframe",html,321
68,"javascript,html,iframe",iframe,321
69,"laravel,laravel-4",laravel,639
70,"laravel,laravel-4",laravel-4,639
71,"objective-c,cocoa",objective-c,1309
72,"objective-c,cocoa",cocoa,1309
73,"python,xml",python,351
74,"python,xml",xml,351
75,"android,bluetooth",android,345
76,"android,bluetooth",bluetooth,345
77,"c#,asp.net-mvc-3",c#,591
78,"c#,asp.net-mvc-3",asp.net-mvc-3,591
79,"c#,regex",c#,3647
80,"c#,regex",regex,3647
81,"scala,sbt",scala,555
82,"scala,sbt",sbt,555
83,"xml,xslt",xml,2774
84,"xml,xslt",xslt,2774
85,"android,android-ndk",android,418
86,"android,android-ndk",android-ndk,418
87,"c++,templates,c++11",c++,407
88,"c++,templates,c++11",templates,407
89,"c++,templates,c++11",c++11,407
90,"c++,winapi",c++,904
91,"c++,winapi",winapi,904
92,"android,android-animation",android,359
93,"android,android-animation",android-animation,359
94,"java,hibernate,jpa",java,675
95,"java,hibernate,jpa",hibernate,675
96,"java,hibernate,jpa",jpa,675
97,"javascript,google-chrome-extension",javascript,581
98,"javascript,google-chrome-extension",google-chrome-extension,581
99,"jquery,regex",jquery,304
100,"jquery,regex",regex,304
101,"sql,sql-server,sql-server-2008,tsql",sql,797
102,"sql,sql-server,sql-server-2008,tsql",sql-server,797
103,"sql,sql-server,sql-server-2008,tsql",sql-server-2008,797
104,"sql,sql-server,sql-server-2008,tsql",tsql,797
105,"php,mongodb",php,478
106,"php,mongodb",mongodb,478
107,"ruby-on-rails,heroku",ruby-on-rails,497
108,"ruby-on-rails,heroku",heroku,497
109,"android,sharedpreferences",android,562
110,"android,sharedpreferences",sharedpreferences,562
111,"java,loops",java,336
112,"java,loops",loops,336
113,"java,string",java,1800
114,"java,string",string,1800
115,"mongodb,meteor",mongodb,446
116,"mongodb,meteor",meteor,446
117,"c#,asp.net-mvc,asp.net-mvc-4",c#,517
118,"c#,asp.net-mvc,asp.net-mvc-4",asp.net-mvc,517
119,"c#,asp.net-mvc,asp.net-mvc-4",asp.net-mvc-4,517
120,"ios,uitableview",ios,1268
121,"ios,uitableview",uitableview,1268
122,"php,foreach",php,422
123,"php,foreach",foreach,422
124,"r,statistics",r,313
125,"r,statistics",statistics,313
126,"android,database,sqlite",android,603
127,"android,database,sqlite",database,603
128,"android,database,sqlite",sqlite,603
129,"angularjs,angularjs-directive,angularjs-scope",angularjs,509
130,"angularjs,angularjs-directive,angularjs-scope",angularjs-directive,509
131,"angularjs,angularjs-directive,angularjs-scope",angularjs-scope,509
132,"c#,windows-phone-8",c#,498
133,"c#,windows-phone-8",windows-phone-8,498
134,"c++,boost",c++,878
135,"c++,boost",boost,878
136,"php,mysql,database",php,1270
137,"php,mysql,database",mysql,1270
138,"php,mysql,database",database,1270
139,"c#,asp.net-mvc",c#,2353
140,"c#,asp.net-mvc",asp.net-mvc,2353
141,"javascript,jquery,html,twitter-bootstrap",javascript,323
142,"javascript,jquery,html,twitter-bootstrap",jquery,323
143,"javascript,jquery,html,twitter-bootstrap",html,323
144,"javascript,jquery,html,twitter-bootstrap",twitter-bootstrap,323
145,"python,django,django-forms",python,414
146,"python,django,django-forms",django,414
147,"python,django,django-forms",django-forms,414
148,"wordpress,wordpress-theming",wordpress,588
149,"wordpress,wordpress-theming",wordpress-theming,588
150,"android,google-play",android,848
151,"android,google-play",google-play,848
152,"apache,.htaccess,mod-rewrite",apache,1055
153,"apache,.htaccess,mod-rewrite",.htaccess,1055
154,"apache,.htaccess,mod-rewrite",mod-rewrite,1055
155,"c#,linq,linq-to-sql",c#,530
156,"c#,linq,linq-to-sql",linq,530
157,"c#,linq,linq-to-sql",linq-to-sql,530
158,"sql,oracle",sql,4646
159,"sql,oracle",oracle,4646
160,"asp.net,iis",asp.net,314
161,"asp.net,iis",iis,314
162,"ios,objective-c,uitableview",ios,1660
163,"ios,objective-c,uitableview",objective-c,1660
164,"ios,objective-c,uitableview",uitableview,1660
165,"java,json,gson",java,442
166,"java,json,gson",json,442
167,"java,json,gson",gson,442
168,"objective-c,macos,cocoa",objective-c,539
169,"objective-c,macos,cocoa",macos,539
170,"objective-c,macos,cocoa",cocoa,539
171,".net,regex",.net,438
172,".net,regex",regex,438
173,"c#,.net,linq",c#,977
174,"c#,.net,linq",.net,977
175,"c#,.net,linq",linq,977
176,"c++,oop",c++,496
177,"c++,oop",oop,496
178,"python,multiprocessing",python,377
179,"python,multiprocessing",multiprocessing,377
180,"ios,objective-c,xcode",ios,714
181,"ios,objective-c,xcode",objective-c,714
182,"ios,objective-c,xcode",xcode,714
183,"javascript,jquery,html,forms",javascript,575
184,"javascript,jquery,html,forms",jquery,575
185,"javascript,jquery,html,forms",html,575
186,"javascript,jquery,html,forms",forms,575
187,"jquery,asp.net-mvc",jquery,711
188,"jquery,asp.net-mvc",asp.net-mvc,711
189,"python,beautifulsoup",python,762
190,"python,beautifulsoup",beautifulsoup,762
191,"python,django,django-rest-framework",python,342
192,"python,django,django-rest-framework",django,342
193,"python,django,django-rest-framework",django-rest-framework,342
194,"python,opencv",python,306
195,"python,opencv",opencv,306
196,"r,plyr",r,319
197,"r,plyr",plyr,319
198,"android,admob",android,420
199,"android,admob",admob,420
200,"c,scanf",c,492
201,"c,scanf",scanf,492
202,"java,arrays",java,2803
203,"java,arrays",arrays,2803
204,"php,zend-framework2",php,469
205,"php,zend-framework2",zend-framework2,469
206,"grails,gorm",grails,464
207,"grails,gorm",gorm,464
208,"javascript,angularjs,angularjs-directive",javascript,959
209,"javascript,angularjs,angularjs-directive",angularjs,959
210,"javascript,angularjs,angularjs-directive",angularjs-directive,959
211,"php,laravel,laravel-4",php,1013
212,"php,laravel,laravel-4",laravel,1013
213,"php,laravel,laravel-4",laravel-4,1013
214,"sql,join",sql,477
215,"sql,join",join,477
216,"apache,mod-rewrite",apache,519
217,"apache,mod-rewrite",mod-rewrite,519
218,"java,mysql,hibernate",java,321
219,"java,mysql,hibernate",mysql,321
220,"java,mysql,hibernate",hibernate,321
221,"javascript,prototype",javascript,454
222,"javascript,prototype",prototype,454
223,"jquery,html,css,twitter-bootstrap",jquery,389
224,"jquery,html,css,twitter-bootstrap",html,389
225,"jquery,html,css,twitter-bootstrap",css,389
226,"jquery,html,css,twitter-bootstrap",twitter-bootstrap,389
227,"mysql,sql,select",mysql,461
228,"mysql,sql,select",sql,461
229,"mysql,sql,select",select,461
230,"php,phpexcel",php,420
231,"php,phpexcel",phpexcel,420
232,"php,wordpress",php,4287
233,"php,wordpress",wordpress,4287
234,"android,parse-platform",android,365
235,"android,parse-platform",parse-platform,365
236,"asp.net-mvc,entity-framework",asp.net-mvc,394
237,"asp.net-mvc,entity-framework",entity-framework,394
238,"java,garbage-collection",java,349
239,"java,garbage-collection",garbage-collection,349
240,"javascript,function",javascript,655
241,"javascript,function",function,655
242,"mysql,database,database-design",mysql,359
243,"mysql,database,database-design",database,359
244,"mysql,database,database-design",database-design,359
245,"php,json",php,1867
246,"php,json",json,1867
247,"python,pandas,dataframe",python,607
248,"python,pandas,dataframe",pandas,607
249,"python,pandas,dataframe",dataframe,607
250,"r,shiny",r,560
251,"r,shiny",shiny,560
252,"regex,sed",regex,389
253,"regex,sed",sed,389
254,"sql,database,oracle",sql,343
255,"sql,database,oracle",database,343
256,"sql,database,oracle",oracle,343
257,"android,listview,android-listview",android,430
258,"android,listview,android-listview",listview,430
259,"android,listview,android-listview",android-listview,430
260,"java,hibernate",java,1735
261,"java,hibernate",hibernate,1735
262,"php,css",php,349
263,"php,css",css,349
264,"php,xml,simplexml",php,513
265,"php,xml,simplexml",xml,513
266,"php,xml,simplexml",simplexml,513
267,"vba,ms-word",vba,610
268,"vba,ms-word",ms-word,610
269,"c++,algorithm",c++,505
270,"c++,algorithm",algorithm,505
271,"jquery,css",jquery,3357
272,"jquery,css",css,3357
273,"python,arrays",python,314
274,"python,arrays",arrays,314
275,"sql-server,sql-server-2005",sql-server,469
276,"sql-server,sql-server-2005",sql-server-2005,469
277,"symfony,twig",symfony,479
278,"symfony,twig",twig,479
279,"android,android-emulator",android,742
280,"android,android-emulator",android-emulator,742
281,"sql,oracle,plsql",sql,690
282,"sql,oracle,plsql",oracle,690
283,"sql,oracle,plsql",plsql,690
284,"android,dialog",android,301
285,"android,dialog",dialog,301
286,"c++,operator-overloading",c++,672
287,"c++,operator-overloading",operator-overloading,672
288,"java,date",java,523
289,"java,date",date,523
290,"javascript,angularjs,angular-ui-router",javascript,356
291,"javascript,angularjs,angular-ui-router",angularjs,356
292,"javascript,angularjs,angular-ui-router",angular-ui-router,356
293,"javascript,asp.net",javascript,1224
294,"javascript,asp.net",asp.net,1224
295,"php,mysql,sql,database",php,435
296,"php,mysql,sql,database",mysql,435
297,"php,mysql,sql,database",sql,435
298,"php,mysql,sql,database",database,435
299,"php,regex,preg-replace",php,926
300,"php,regex,preg-replace",regex,926
301,"php,regex,preg-replace",preg-replace,926
302,"c,arrays,pointers",c,620
303,"c,arrays,pointers",arrays,620
304,"c,arrays,pointers",pointers,620
305,"html,css,css-position",html,324
306,"html,css,css-position",css,324
307,"html,css,css-position",css-position,324
308,"java,applet",java,313
309,"java,applet",applet,313
310,"java,inheritance",java,504
311,"java,inheritance",inheritance,504
312,"jquery,jqgrid",jquery,800
313,"jquery,jqgrid",jqgrid,800
314,"python,django,django-templates",python,473
315,"python,django,django-templates",django,473
316,"python,django,django-templates",django-templates,473
317,"android,actionbarsherlock",android,339
318,"android,actionbarsherlock",actionbarsherlock,339
319,"c#,enums",c#,428
320,"c#,enums",enums,428
321,"node.js,socket.io",node.js,437
322,"node.js,socket.io",socket.io,437
323,"css,less",css,427
324,"css,less",less,427
325,"ios,xcode",ios,1402
326,"ios,xcode",xcode,1402
327,"php,mysql,wordpress",php,473
328,"php,mysql,wordpress",mysql,473
329,"php,mysql,wordpress",wordpress,473
330,"css,css-float",css,487
331,"css,css-float",css-float,487
332,"git,gitignore",git,335
333,"git,gitignore",gitignore,335
334,"php,xml",php,1221
335,"php,xml",xml,1221
336,"vb.net,winforms",vb.net,509
337,"vb.net,winforms",winforms,509
338,"css,wordpress",css,373
339,"css,wordpress",wordpress,373
340,"html,css,alignment",html,306
341,"html,css,alignment",css,306
342,"html,css,alignment",alignment,306
343,"asp.net,gridview",asp.net,593
344,"asp.net,gridview",gridview,593
345,"c++,multithreading",c++,447
346,"c++,multithreading",multithreading,447
347,"delphi,delphi-xe2",delphi,362
348,"delphi,delphi-xe2",delphi-xe2,362
349,"html,css,css-selectors",html,825
350,"html,css,css-selectors",css,825
351,"html,css,css-selectors",css-selectors,825
352,"javascript,jquery,html,css,jquery-ui",javascript,328
353,"javascript,jquery,html,css,jquery-ui",jquery,328
354,"javascript,jquery,html,css,jquery-ui",html,328
355,"javascript,jquery,html,css,jquery-ui",css,328
356,"javascript,jquery,html,css,jquery-ui",jquery-ui,328
357,"javascript,php,html",javascript,826
358,"javascript,php,html",php,826
359,"javascript,php,html",html,826
360,"php,preg-match",php,377
361,"php,preg-match",preg-match,377
362,"bash,shell",bash,1409
363,"bash,shell",shell,1409
364,"c#,regex,string",c#,307
365,"c#,regex,string",regex,307
366,"c#,regex,string",string,307
367,"database,database-design",database,397
368,"database,database-design",database-design,397
369,"ios,objective-c,iphone",ios,371
370,"ios,objective-c,iphone",objective-c,371
371,"ios,objective-c,iphone",iphone,371
372,"java,android,multithreading",java,447
373,"java,android,multithreading",android,447
374,"java,android,multithreading",multithreading,447
375,"javascript,php,jquery,html",javascript,881
376,"javascript,php,jquery,html",php,881
377,"javascript,php,jquery,html",jquery,881
378,"javascript,php,jquery,html",html,881
379,"jquery,checkbox",jquery,319
380,"jquery,checkbox",checkbox,319
381,"matlab,plot",matlab,502
382,"matlab,plot",plot,502
383,"python,list",python,2335
384,"python,list",list,2335
385,"asp.net-mvc,asp.net-mvc-3",asp.net-mvc,857
