,Original_Tags,Tags,YearTagCount
0,"android,xml",android,1105
1,"android,xml",xml,1105
2,"javascript,d3.js,svg",javascript,594
3,"javascript,d3.js,svg",d3.js,594
4,"javascript,d3.js,svg",svg,594
5,"php,html",php,5707
6,"php,html",html,5707
7,"python,tkinter",python,3072
8,"python,tkinter",tkinter,3072
9,"shell,unix",shell,406
10,"shell,unix",unix,406
11,"swift,swift3",swift,342
12,"swift,swift3",swift3,342
13,"android,gradle",android,570
14,"android,gradle",gradle,570
15,"ios,swift,realm",ios,365
16,"ios,swift,realm",swift,365
17,"ios,swift,realm",realm,365
18,"java,jsoup",java,433
19,"java,jsoup",jsoup,433
20,"java,scala",java,312
21,"java,scala",scala,312
22,"php,jquery,ajax",php,1868
23,"php,jquery,ajax",jquery,1868
24,"php,jquery,ajax",ajax,1868
25,"python,pyqt",python,366
26,"python,pyqt",pyqt,366
27,"python,random",python,353
28,"python,random",random,353
29,"r,for-loop",r,450
30,"r,for-loop",for-loop,450
31,"bash,awk,sed",bash,458
32,"bash,awk,sed",awk,458
33,"bash,awk,sed",sed,458
34,"c#,sql,linq",c#,389
35,"c#,sql,linq",sql,389
36,"c#,sql,linq",linq,389
37,"javascript,node.js,express",javascript,1770
38,"javascript,node.js,express",node.js,1770
39,"javascript,node.js,express",express,1770
40,"python,function",python,611
41,"python,function",function,611
42,"windows,batch-file",windows,1163
43,"windows,batch-file",batch-file,1163
44,"java,android,listview",java,444
45,"java,android,listview",android,444
46,"java,android,listview",listview,444
47,"python,bokeh",python,382
48,"python,bokeh",bokeh,382
49,"python,scipy",python,387
50,"python,scipy",scipy,387
51,"r,date",r,431
52,"r,date",date,431
53,"reactjs,typescript",reactjs,640
54,"reactjs,typescript",typescript,640
55,"sql-server,ssis",sql-server,330
56,"sql-server,ssis",ssis,330
57,"android,facebook",android,521
58,"android,facebook",facebook,521
59,"python,python-2.7",python,5690
60,"python,python-2.7",python-2.7,5690
61,"ruby,regex",ruby,1149
62,"ruby,regex",regex,1149
63,"javascript,google-apps-script,google-sheets",javascript,521
64,"javascript,google-apps-script,google-sheets",google-apps-script,521
65,"javascript,google-apps-script,google-sheets",google-sheets,521
66,"python,arrays,numpy",python,2620
67,"python,arrays,numpy",arrays,2620
68,"python,arrays,numpy",numpy,2620
69,"c#,asp.net-mvc,linq",c#,367
70,"c#,asp.net-mvc,linq",asp.net-mvc,367
71,"c#,asp.net-mvc,linq",linq,367
72,"java,eclipse,maven",java,421
73,"java,eclipse,maven",eclipse,421
74,"java,eclipse,maven",maven,421
75,"java,spring-boot",java,458
76,"java,spring-boot",spring-boot,458
77,"jquery,json",jquery,831
78,"jquery,json",json,831
79,"angularjs,angularjs-directive",angularjs,2086
80,"angularjs,angularjs-directive",angularjs-directive,2086
81,"ios,swift,xcode",ios,953
82,"ios,swift,xcode",swift,953
83,"ios,swift,xcode",xcode,953
84,"php,multidimensional-array",php,354
85,"php,multidimensional-array",multidimensional-array,354
86,"python,flask",python,1494
87,"python,flask",flask,1494
88,"r,dataframe,dplyr",r,382
89,"r,dataframe,dplyr",dataframe,382
90,"r,dataframe,dplyr",dplyr,382
91,"c#,list",c#,750
92,"c#,list",list,750
93,"c#,sql-server",c#,1088
94,"c#,sql-server",sql-server,1088
95,"java,android,json",java,840
96,"java,android,json",android,840
97,"java,android,json",json,840
98,"python,recursion",python,612
99,"python,recursion",recursion,612
100,"regex,powershell",regex,512
101,"regex,powershell",powershell,512
102,"javascript,html,iframe",javascript,328
103,"javascript,html,iframe",html,328
104,"javascript,html,iframe",iframe,328
