,Original_Tags,Tags,YearTagCount
0,"android,xml",android,1184
1,"android,xml",xml,1184
2,"javascript,d3.js,svg",javascript,525
3,"javascript,d3.js,svg",d3.js,525
4,"javascript,d3.js,svg",svg,525
5,"php,html",php,6049
6,"php,html",html,6049
7,"python,tkinter",python,2654
8,"python,tkinter",tkinter,2654
9,"shell,unix",shell,444
10,"shell,unix",unix,444
11,"swift,swift3",swift,338
12,"swift,swift3",swift3,338
13,"android,gradle",android,507
14,"android,gradle",gradle,507
15,"ios,swift,realm",ios,335
16,"ios,swift,realm",swift,335
17,"ios,swift,realm",realm,335
18,"java,jsoup",java,456
19,"java,jsoup",jsoup,456
20,"java,scala",java,315
21,"java,scala",scala,315
22,"php,jquery,ajax",php,2073
23,"php,jquery,ajax",jquery,2073
24,"php,jquery,ajax",ajax,2073
25,"python,pyqt",python,352
26,"python,pyqt",pyqt,352
27,"python,random",python,331
28,"python,random",random,331
29,"r,for-loop",r,393
30,"r,for-loop",for-loop,393
31,"bash,awk,sed",bash,392
32,"bash,awk,sed",awk,392
33,"bash,awk,sed",sed,392
34,"c#,sql,linq",c#,418
35,"c#,sql,linq",sql,418
36,"c#,sql,linq",linq,418
37,"javascript,node.js,express",javascript,1596
38,"javascript,node.js,express",node.js,1596
39,"javascript,node.js,express",express,1596
40,"python,function",python,568
41,"python,function",function,568
42,"windows,batch-file",windows,1186
43,"windows,batch-file",batch-file,1186
44,"java,android,listview",java,481
45,"java,android,listview",android,481
46,"java,android,listview",listview,481
47,"java,jodatime",java,316
48,"java,jodatime",jodatime,316
49,"python,scipy",python,371
50,"python,scipy",scipy,371
51,"r,date",r,400
52,"r,date",date,400
53,"reactjs,typescript",reactjs,322
54,"reactjs,typescript",typescript,322
55,"sql-server,ssis",sql-server,333
56,"sql-server,ssis",ssis,333
57,"android,facebook",android,704
58,"android,facebook",facebook,704
59,"python,python-2.7",python,5820
60,"python,python-2.7",python-2.7,5820
61,"ruby,regex",ruby,1384
62,"ruby,regex",regex,1384
63,"arrays,vba,excel",arrays,343
64,"arrays,vba,excel",vba,343
65,"arrays,vba,excel",excel,343
66,"javascript,google-apps-script,google-sheets",javascript,425
67,"javascript,google-apps-script,google-sheets",google-apps-script,425
68,"javascript,google-apps-script,google-sheets",google-sheets,425
69,"python,arrays,numpy",python,2386
70,"python,arrays,numpy",arrays,2386
71,"python,arrays,numpy",numpy,2386
72,"c#,asp.net-mvc,linq",c#,356
73,"c#,asp.net-mvc,linq",asp.net-mvc,356
74,"c#,asp.net-mvc,linq",linq,356
75,"java,eclipse,maven",java,434
76,"java,eclipse,maven",eclipse,434
77,"java,eclipse,maven",maven,434
78,"jquery,json",jquery,1035
79,"jquery,json",json,1035
80,"angularjs,angularjs-directive",angularjs,2060
81,"angularjs,angularjs-directive",angularjs-directive,2060
82,"ios,swift,xcode",ios,753
83,"ios,swift,xcode",swift,753
84,"ios,swift,xcode",xcode,753
85,"php,multidimensional-array",php,427
86,"php,multidimensional-array",multidimensional-array,427
87,"python,flask",python,1323
88,"python,flask",flask,1323
89,"c#,list",c#,792
90,"c#,list",list,792
91,"c#,sql-server",c#,1089
92,"c#,sql-server",sql-server,1089
93,"java,android,json",java,867
94,"java,android,json",android,867
95,"java,android,json",json,867
96,"python,recursion",python,570
97,"python,recursion",recursion,570
98,"regex,powershell",regex,445
99,"regex,powershell",powershell,445
100,"javascript,html,iframe",javascript,361
101,"javascript,html,iframe",html,361
102,"javascript,html,iframe",iframe,361
103,"javascript,jquery,html,angularjs",javascript,500
104,"javascript,jquery,html,angularjs",jquery,500
105,"javascript,jquery,html,angularjs",html,500
106,"javascript,jquery,html,angularjs",angularjs,500
107,"laravel,laravel-4",laravel,664
108,"laravel,laravel-4",laravel-4,664
109,"objective-c,cocoa",objective-c,542
110,"objective-c,cocoa",cocoa,542
111,"python,xml",python,483
112,"python,xml",xml,483
113,"android,bluetooth",android,307
114,"android,bluetooth",bluetooth,307
115,"c#,regex",c#,3861
116,"c#,regex",regex,3861
117,"docker,dockerfile",docker,556
118,"docker,dockerfile",dockerfile,556
119,"javascript,jquery,wordpress",javascript,395
120,"javascript,jquery,wordpress",jquery,395
121,"javascript,jquery,wordpress",wordpress,395
122,"scala,sbt",scala,737
123,"scala,sbt",sbt,737
124,"vba,outlook",vba,515
125,"vba,outlook",outlook,515
126,"xml,xslt",xml,3342
127,"xml,xslt",xslt,3342
128,"android,android-ndk",android,404
129,"android,android-ndk",android-ndk,404
130,"c++,winapi",c++,879
131,"c++,winapi",winapi,879
132,"highcharts,highstock",highcharts,324
133,"highcharts,highstock",highstock,324
134,"php,html,css,wordpress",php,342
135,"php,html,css,wordpress",html,342
136,"php,html,css,wordpress",css,342
137,"php,html,css,wordpress",wordpress,342
138,"android,android-animation",android,411
139,"android,android-animation",android-animation,411
140,"java,hibernate,jpa",java,800
141,"java,hibernate,jpa",hibernate,800
142,"java,hibernate,jpa",jpa,800
143,"java,selenium",java,617
144,"java,selenium",selenium,617
145,"javascript,google-chrome-extension",javascript,731
146,"javascript,google-chrome-extension",google-chrome-extension,731
147,"jquery,regex",jquery,331
148,"jquery,regex",regex,331
149,"sql,sql-server,sql-server-2008,tsql",sql,940
150,"sql,sql-server,sql-server-2008,tsql",sql-server,940
151,"sql,sql-server,sql-server-2008,tsql",sql-server-2008,940
152,"sql,sql-server,sql-server-2008,tsql",tsql,940
153,"java,android,nullpointerexception",java,332
154,"java,android,nullpointerexception",android,332
155,"java,android,nullpointerexception",nullpointerexception,332
156,"php,mongodb",php,584
157,"php,mongodb",mongodb,584
158,"ruby-on-rails,heroku",ruby-on-rails,512
159,"ruby-on-rails,heroku",heroku,512
160,"sas,sas-macro",sas,311
161,"sas,sas-macro",sas-macro,311
162,"android,sharedpreferences",android,632
163,"android,sharedpreferences",sharedpreferences,632
164,"java,loops",java,465
165,"java,loops",loops,465
166,"java,string",java,2060
167,"java,string",string,2060
168,"mongodb,meteor",mongodb,666
169,"mongodb,meteor",meteor,666
170,"powershell,csv",powershell,319
171,"powershell,csv",csv,319
172,"c#,asp.net-mvc,asp.net-mvc-4",c#,627
173,"c#,asp.net-mvc,asp.net-mvc-4",asp.net-mvc,627
174,"c#,asp.net-mvc,asp.net-mvc-4",asp.net-mvc-4,627
175,"c#,mongodb",c#,379
176,"c#,mongodb",mongodb,379
177,"ios,uitableview",ios,1340
178,"ios,uitableview",uitableview,1340
179,"php,foreach",php,473
180,"php,foreach",foreach,473
181,"r,statistics",r,406
182,"r,statistics",statistics,406
183,"android,database,sqlite",android,586
184,"android,database,sqlite",database,586
185,"android,database,sqlite",sqlite,586
186,"angularjs,angularjs-directive,angularjs-scope",angularjs,609
