,Original_Tags,Tags,YearTagCount
0,"android,xml",android,1326
1,"android,xml",xml,1326
2,"c#,windows-services",c#,313
3,"c#,windows-services",windows-services,313
4,"javascript,d3.js,svg",javascript,525
5,"javascript,d3.js,svg",d3.js,525
6,"javascript,d3.js,svg",svg,525
7,"javascript,regex,replace",javascript,346
8,"javascript,regex,replace",regex,346
9,"javascript,regex,replace",replace,346
10,"php,html",php,6780
11,"php,html",html,6780
12,"python,tkinter",python,2825
13,"python,tkinter",tkinter,2825
14,"shell,unix",shell,507
15,"shell,unix",unix,507
16,"swift,swift3",swift,338
17,"swift,swift3",swift3,338
18,"android,gradle",android,508
19,"android,gradle",gradle,508
20,"c,file",c,314
21,"c,file",file,314
22,"ios,swift,realm",ios,335
23,"ios,swift,realm",swift,335
24,"ios,swift,realm",realm,335
25,"java,jsoup",java,486
26,"java,jsoup",jsoup,486
27,"java,scala",java,364
28,"java,scala",scala,364
29,"php,jquery,ajax",php,2404
30,"php,jquery,ajax",jquery,2404
31,"php,jquery,ajax",ajax,2404
32,"python,pyqt",python,410
33,"python,pyqt",pyqt,410
34,"python,random",python,364
35,"python,random",random,364
36,"r,for-loop",r,401
37,"r,for-loop",for-loop,401
38,"c,function",c,312
39,"c,function",function,312
40,"mysql,ruby-on-rails",mysql,382
41,"mysql,ruby-on-rails",ruby-on-rails,382
42,"bash,awk,sed",bash,393
43,"bash,awk,sed",awk,393
44,"bash,awk,sed",sed,393
45,"c#,sql,linq",c#,461
46,"c#,sql,linq",sql,461
47,"c#,sql,linq",linq,461
48,"javascript,node.js,express",javascript,1635
49,"javascript,node.js,express",node.js,1635
50,"javascript,node.js,express",express,1635
51,"python,function",python,614
52,"python,function",function,614
53,"windows,batch-file",windows,1340
54,"windows,batch-file",batch-file,1340
55,"java,android,listview",java,544
56,"java,android,listview",android,544
57,"java,android,listview",listview,544
58,"java,jodatime",java,364
59,"java,jodatime",jodatime,364
60,"python,scipy",python,393
61,"python,scipy",scipy,393
62,"r,date",r,420
63,"r,date",date,420
64,"reactjs,typescript",reactjs,322
65,"reactjs,typescript",typescript,322
66,"sql-server,ssis",sql-server,390
67,"sql-server,ssis",ssis,390
68,"vb.net,datagridview",vb.net,321
69,"vb.net,datagridview",datagridview,321
70,"android,facebook",android,867
71,"android,facebook",facebook,867
72,"jquery,validation",jquery,416
73,"jquery,validation",validation,416
74,"php,security",php,386
75,"php,security",security,386
76,"python,python-2.7",python,5846
77,"python,python-2.7",python-2.7,5846
78,"ruby,regex",ruby,1722
79,"ruby,regex",regex,1722
80,"arrays,vba,excel",arrays,347
81,"arrays,vba,excel",vba,347
82,"arrays,vba,excel",excel,347
83,"javascript,google-apps-script,google-sheets",javascript,425
84,"javascript,google-apps-script,google-sheets",google-apps-script,425
85,"javascript,google-apps-script,google-sheets",google-sheets,425
86,"python,arrays,numpy",python,2446
87,"python,arrays,numpy",arrays,2446
88,"python,arrays,numpy",numpy,2446
89,"c#,asp.net-mvc,linq",c#,374
90,"c#,asp.net-mvc,linq",asp.net-mvc,374
91,"c#,asp.net-mvc,linq",linq,374
92,"c#,html-agility-pack",c#,303
93,"c#,html-agility-pack",html-agility-pack,303
94,"java,eclipse,maven",java,462
95,"java,eclipse,maven",eclipse,462
96,"java,eclipse,maven",maven,462
97,"javascript,asp.net-mvc",javascript,316
98,"javascript,asp.net-mvc",asp.net-mvc,316
99,"jquery,json",jquery,1279
100,"jquery,json",json,1279
101,"php,loops",php,321
102,"php,loops",loops,321
103,"angularjs,angularjs-directive",angularjs,2060
104,"angularjs,angularjs-directive",angularjs-directive,2060
105,"ios,swift,xcode",ios,753
106,"ios,swift,xcode",swift,753
