,Original_Tags,Tags,YearTagCount
0,"android,xml",android,1398
1,"android,xml",xml,1398
2,"c#,windows-services",c#,342
3,"c#,windows-services",windows-services,342
4,"javascript,d3.js,svg",javascript,594
5,"javascript,d3.js,svg",d3.js,594
6,"javascript,d3.js,svg",svg,594
7,"javascript,json,d3.js",javascript,301
8,"javascript,json,d3.js",json,301
9,"javascript,json,d3.js",d3.js,301
10,"javascript,regex,replace",javascript,384
11,"javascript,regex,replace",regex,384
12,"javascript,regex,replace",replace,384
13,"php,html",php,7353
14,"php,html",html,7353
15,"python,tkinter",python,3419
16,"python,tkinter",tkinter,3419
17,"shell,unix",shell,551
18,"shell,unix",unix,551
19,"swift,swift3",swift,342
20,"swift,swift3",swift3,342
21,"android,gradle",android,573
22,"android,gradle",gradle,573
23,"c,file",c,348
24,"c,file",file,348
25,"asp.net-mvc,asp.net-mvc-routing",asp.net-mvc,320
26,"asp.net-mvc,asp.net-mvc-routing",asp.net-mvc-routing,320
27,"ios,swift,realm",ios,365
28,"ios,swift,realm",swift,365
29,"ios,swift,realm",realm,365
30,"java,jsoup",java,514
31,"java,jsoup",jsoup,514
32,"java,scala",java,395
33,"java,scala",scala,395
34,"php,jquery,ajax",php,2555
35,"php,jquery,ajax",jquery,2555
36,"php,jquery,ajax",ajax,2555
37,"python,pyqt",python,471
38,"python,pyqt",pyqt,471
39,"python,random",python,423
40,"python,random",random,423
41,"r,for-loop",r,486
42,"r,for-loop",for-loop,486
43,"c,function",c,346
44,"c,function",function,346
45,"mysql,ruby-on-rails",mysql,398
46,"mysql,ruby-on-rails",ruby-on-rails,398
47,"python,python-imaging-library",python,347
48,"python,python-imaging-library",python-imaging-library,347
49,"bash,awk,sed",bash,460
50,"bash,awk,sed",awk,460
51,"bash,awk,sed",sed,460
52,"c#,sql,linq",c#,498
53,"c#,sql,linq",sql,498
54,"c#,sql,linq",linq,498
55,"javascript,node.js,express",javascript,1890
56,"javascript,node.js,express",node.js,1890
57,"javascript,node.js,express",express,1890
58,"python,function",python,714
59,"python,function",function,714
60,"windows,batch-file",windows,1462
61,"windows,batch-file",batch-file,1462
62,"java,android,listview",java,558
63,"java,android,listview",android,558
64,"java,android,listview",listview,558
65,"java,jodatime",java,374
66,"java,jodatime",jodatime,374
67,"python,bokeh",python,382
