,Original_Tags,Tags,YearTagCount
0,"android,xml",android,1034
1,"android,xml",xml,1034
2,"javascript,d3.js,svg",javascript,525
3,"javascript,d3.js,svg",d3.js,525
4,"javascript,d3.js,svg",svg,525
5,"php,html",php,5240
6,"php,html",html,5240
7,"python,tkinter",python,2492
8,"python,tkinter",tkinter,2492
9,"shell,unix",shell,369
10,"shell,unix",unix,369
11,"swift,swift3",swift,338
12,"swift,swift3",swift3,338
13,"android,gradle",android,505
14,"android,gradle",gradle,505
15,"ios,swift,realm",ios,335
16,"ios,swift,realm",swift,335
17,"ios,swift,realm",realm,335
18,"java,jsoup",java,405
19,"java,jsoup",jsoup,405
20,"php,jquery,ajax",php,1754
21,"php,jquery,ajax",jquery,1754
22,"php,jquery,ajax",ajax,1754
23,"python,pyqt",python,310
24,"python,pyqt",pyqt,310
25,"python,random",python,307
26,"python,random",random,307
27,"r,for-loop",r,366
28,"r,for-loop",for-loop,366
29,"bash,awk,sed",bash,391
30,"bash,awk,sed",awk,391
31,"bash,awk,sed",sed,391
32,"c#,sql,linq",c#,366
33,"c#,sql,linq",sql,366
34,"c#,sql,linq",linq,366
35,"javascript,node.js,express",javascript,1515
36,"javascript,node.js,express",node.js,1515
37,"javascript,node.js,express",express,1515
38,"python,function",python,517
39,"python,function",function,517
40,"windows,batch-file",windows,1072
41,"windows,batch-file",batch-file,1072
42,"java,android,listview",java,432
43,"java,android,listview",android,432
44,"java,android,listview",listview,432
45,"python,scipy",python,336
46,"python,scipy",scipy,336
47,"r,date",r,374
48,"r,date",date,374
49,"reactjs,typescript",reactjs,322
50,"reactjs,typescript",typescript,322
51,"android,facebook",android,517
52,"android,facebook",facebook,517
53,"python,python-2.7",python,5431
54,"python,python-2.7",python-2.7,5431
55,"ruby,regex",ruby,1138
56,"ruby,regex",regex,1138
57,"arrays,vba,excel",arrays,338
58,"arrays,vba,excel",vba,338
59,"arrays,vba,excel",excel,338
60,"javascript,google-apps-script,google-sheets",javascript,405
61,"javascript,google-apps-script,google-sheets",google-apps-script,405
62,"javascript,google-apps-script,google-sheets",google-sheets,405
63,"python,arrays,numpy",python,2320
64,"python,arrays,numpy",arrays,2320
65,"python,arrays,numpy",numpy,2320
66,"c#,asp.net-mvc,linq",c#,336
67,"c#,asp.net-mvc,linq",asp.net-mvc,336
68,"c#,asp.net-mvc,linq",linq,336
69,"java,eclipse,maven",java,402
70,"java,eclipse,maven",eclipse,402
71,"java,eclipse,maven",maven,402
72,"jquery,json",jquery,809
73,"jquery,json",json,809
74,"angularjs,angularjs-directive",angularjs,2058
75,"angularjs,angularjs-directive",angularjs-directive,2058
76,"ios,swift,xcode",ios,753
77,"ios,swift,xcode",swift,753
78,"ios,swift,xcode",xcode,753
79,"php,multidimensional-array",php,325
80,"php,multidimensional-array",multidimensional-array,325
81,"python,flask",python,1247
82,"python,flask",flask,1247
83,"c#,list",c#,675
84,"c#,list",list,675
85,"c#,sql-server",c#,968
86,"c#,sql-server",sql-server,968
87,"java,android,json",java,785
88,"java,android,json",android,785
89,"java,android,json",json,785
90,"python,recursion",python,522
91,"python,recursion",recursion,522
92,"regex,powershell",regex,426
93,"regex,powershell",powershell,426
94,"javascript,html,iframe",javascript,309
95,"javascript,html,iframe",html,309
96,"javascript,html,iframe",iframe,309
97,"javascript,jquery,html,angularjs",javascript,496
98,"javascript,jquery,html,angularjs",jquery,496
99,"javascript,jquery,html,angularjs",html,496
100,"javascript,jquery,html,angularjs",angularjs,496
101,"laravel,laravel-4",laravel,664
102,"laravel,laravel-4",laravel-4,664
103,"objective-c,cocoa",objective-c,318
104,"objective-c,cocoa",cocoa,318
105,"python,xml",python,428
106,"python,xml",xml,428
107,"c#,regex",c#,3217
108,"c#,regex",regex,3217
109,"docker,dockerfile",docker,556
110,"docker,dockerfile",dockerfile,556
111,"javascript,jquery,wordpress",javascript,356
112,"javascript,jquery,wordpress",jquery,356
113,"javascript,jquery,wordpress",wordpress,356
114,"scala,sbt",scala,655
115,"scala,sbt",sbt,655
116,"vba,outlook",vba,481
117,"vba,outlook",outlook,481
118,"xml,xslt",xml,2912
119,"xml,xslt",xslt,2912
120,"c++,winapi",c++,713
121,"c++,winapi",winapi,713
122,"php,html,css,wordpress",php,315
123,"php,html,css,wordpress",html,315
124,"php,html,css,wordpress",css,315
125,"php,html,css,wordpress",wordpress,315
126,"android,android-animation",android,330
127,"android,android-animation",android-animation,330
128,"java,hibernate,jpa",java,698
129,"java,hibernate,jpa",hibernate,698
130,"java,hibernate,jpa",jpa,698
131,"java,selenium",java,602
132,"java,selenium",selenium,602
133,"javascript,google-chrome-extension",javascript,623
134,"javascript,google-chrome-extension",google-chrome-extension,623
135,"sql,sql-server,sql-server-2008,tsql",sql,669
136,"sql,sql-server,sql-server-2008,tsql",sql-server,669
137,"sql,sql-server,sql-server-2008,tsql",sql-server-2008,669
138,"sql,sql-server,sql-server-2008,tsql",tsql,669
139,"java,android,nullpointerexception",java,311
140,"java,android,nullpointerexception",android,311
141,"java,android,nullpointerexception",nullpointerexception,311
142,"php,mongodb",php,449
143,"php,mongodb",mongodb,449
144,"ruby-on-rails,heroku",ruby-on-rails,399
145,"ruby-on-rails,heroku",heroku,399
146,"sas,sas-macro",sas,306
